Date,Predicted_Load_MWh
2025-06-26 02:00:00,818.7834367684477
2025-06-26 03:00:00,819.0056079907312
2025-06-26 04:00:00,796.2889966749743
2025-06-26 05:00:00,757.5398308174916
2025-06-26 06:00:00,717.5473228104711
2025-06-26 07:00:00,703.0695517834687
2025-06-26 08:00:00,713.5565645848393
2025-06-26 09:00:00,723.6091778223299
2025-06-26 10:00:00,727.7140292590844
2025-06-26 11:00:00,747.423012622733
2025-06-26 12:00:00,769.1162961293941
2025-06-26 13:00:00,786.5004622965243
2025-06-26 14:00:00,796.0520892350326
2025-06-26 15:00:00,779.4371661098756
2025-06-26 16:00:00,762.7854211242375
2025-06-26 17:00:00,751.2055363819873
2025-06-26 18:00:00,747.8827821213117
2025-06-26 19:00:00,759.7202818689078
2025-06-26 20:00:00,770.611324912354
2025-06-26 21:00:00,787.192952666533
2025-06-26 22:00:00,791.5864417372793
2025-06-26 23:00:00,791.4810081592468
2025-06-27 00:00:00,802.8598444214023
2025-06-27 01:00:00,815.2132494831924
2025-06-27 02:00:00,819.2622705627158
2025-06-27 03:00:00,820.9577099967197
2025-06-27 04:00:00,800.8903156886745
2025-06-27 05:00:00,761.6615122524269
2025-06-27 06:00:00,730.0418747495766
2025-06-27 07:00:00,710.4244595264694
2025-06-27 08:00:00,714.9858334358291
2025-06-27 09:00:00,720.4561979984419
2025-06-27 10:00:00,729.3137503320805
2025-06-27 11:00:00,748.595973790448
2025-06-27 12:00:00,770.5609683542833
2025-06-27 13:00:00,787.8716970215539
2025-06-27 14:00:00,788.128465172651
2025-06-27 15:00:00,777.5358759917168
2025-06-27 16:00:00,764.0183744129819
2025-06-27 17:00:00,755.7506628751723
2025-06-27 18:00:00,754.3046839534204
2025-06-27 19:00:00,755.0890473998256
2025-06-27 20:00:00,771.205730095656
2025-06-27 21:00:00,779.8284309248352
2025-06-27 22:00:00,788.4831320236133
2025-06-27 23:00:00,793.230773335312
2025-06-28 00:00:00,801.8216952626724
2025-06-28 01:00:00,812.4977530837057
2025-06-28 02:00:00,816.1536943813144
2025-06-28 03:00:00,803.4025001382224
2025-06-28 04:00:00,777.8519227052943
2025-06-28 05:00:00,748.0366635610588
